KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Ep  173/1700 | R: -240.30 | Media10: -134.16 | Media100:  -85.53 | eps: 0.420 | Buf:  32150
Ep  174/1700 | R: -120.36 | Media10: -128.89 | Media100:  -85.66 | eps: 0.418 | Buf:  32464
Ep  175/1700 | R:  -73.68 | Media10: -127.18 | Media100:  -85.84 | eps: 0.416 | Buf:  32582
Ep  176/1700 | R:  -97.78 | Media10: -131.45 | Media100:  -85.82 | eps: 0.414 | Buf:  32703
Ep  177/1700 | R: -209.32 | Media10: -142.97 | Media100:  -86.71 | eps: 0.412 | Buf:  33001
Ep  178/1700 | R: -124.84 | Media10: -150.30 | Media100:  -86.89 | eps: 0.410 | Buf:  33116
Ep  179/1700 | R: -189.61 | Media10: -155.08 | Media100:  -88.17 | eps: 0.408 | Buf:  33631
Ep  180/1700 | R:  -62.13 | Media10: -142.71 | Media100:  -88.04 | eps: 0.406 | Buf:  33880
Ep  181/1700 | R: -203.58 | Media10: -152.28 | Media100:  -89.46 | eps: 0.404 | Buf:  34315
Ep  182/1700 | R: -194.45 | Media10: -151.61 | Media100:  -90.84 | eps: 0.402 | Buf:  34883
Ep  183/1700 | R:  -99.43 | Media10: -137.52 | Media100:  -91.36 | eps: 0.400 | Buf:  35883
Ep  184/1700 | R: -200.43 | Media10: -145.53 | Media100:  -92.22 | eps: 0.398 | Buf:  36543
Ep  185/1700 | R: -203.34 | Media10: -158.49 | Media100:  -93.53 | eps: 0.396 | Buf:  37290
Ep  186/1700 | R:  -87.32 | Media10: -157.45 | Media100:  -93.97 | eps: 0.394 | Buf:  37574
Ep  187/1700 | R: -239.55 | Media10: -160.47 | Media100:  -94.98 | eps: 0.392 | Buf:  38410
Ep  188/1700 | R: -216.72 | Media10: -169.66 | Media100:  -94.92 | eps: 0.390 | Buf:  38869
Ep  189/1700 | R: -233.39 | Media10: -174.03 | Media100:  -96.01 | eps: 0.388 | Buf:  39783
Ep  190/1700 | R: -221.35 | Media10: -189.96 | Media100:  -97.64 | eps: 0.386 | Buf:  40308
Ep  191/1700 | R:  -82.54 | Media10: -177.85 | Media100:  -98.17 | eps: 0.384 | Buf:  40690
Ep  192/1700 | R: -185.60 | Media10: -176.97 | Media100:  -99.49 | eps: 0.382 | Buf:  41477
Ep  193/1700 | R: -148.22 | Media10: -181.85 | Media100:  -99.06 | eps: 0.380 | Buf:  42333
Ep  194/1700 | R: -145.76 | Media10: -176.38 | Media100:  -98.22 | eps: 0.378 | Buf:  43118
Ep  195/1700 | R:  -66.96 | Media10: -162.74 | Media100:  -97.95 | eps: 0.376 | Buf:  43364
